id,image_url,valid,usable,assigned_user_id,image,
11718,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L6-CK2-80780921-04-1.jpg,1,NULL,5,original-images-dev/XUI26DRHX8J_1.jpg,NULL
11719,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L6-CK2-30671000-01-1.jpg,1,NULL,5,original-images-dev/JOXCGPF0Y9D_1.jpg,NULL
11720,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2018-L7-CK2-50780732-06-1.jpg,1,NULL,5,original-images-dev/8FBFDSHVDOI_1.jpg,NULL
11721,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L3-CK2-20270333-13-1.jpg,1,NULL,5,original-images-dev/83O2QEIA3TG_1.jpg,NULL
11722,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L3-CK2-70840161-2-04-1.jpg,1,NULL,5,original-images-dev/ANLEL1JI5NP_1.jpg,NULL
11723,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L2-CK2-50780808-1-01-1.jpg,1,NULL,5,original-images-dev/UQ13YYR44BR_1.jpg,NULL
11724,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2018-L6-CK6-10770329-60-1.jpg,1,NULL,5,original-images-dev/DF2RODLMK8W_1.jpg,NULL
11725,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L2-CK6-30270184-67-1.jpg,1,NULL,5,original-images-dev/PO4U9OI1KBT_1.jpg,NULL
11726,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L6-CK6-50680793-1-08-1.jpg,1,NULL,5,original-images-dev/4VAX3B38NYO_1.jpg,NULL
11727,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2018-L2-CK2-80840106-08-1.jpg,1,NULL,5,original-images-dev/T05M24Q8SDJ_1.jpg,NULL
11728,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2018-L3-CK2-80780609-83-1.jpg,1,NULL,5,original-images-dev/MP54PAD7SNE_1.jpg,NULL
11729,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L6-CK6-10840175-1-23-1.jpg,1,NULL,5,original-images-dev/ZV4O2G76JSD_1.jpg,NULL
11730,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L6-CK6-30780986-03-1.jpg,1,NULL,5,original-images-dev/T2A1KOSQNWD_1.jpg,NULL
11731,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L2-CK2-50270282-B8-1.jpg,1,NULL,5,original-images-dev/MHJ99Q7YQ1R_1.jpg,NULL
11732,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L2-CK2-50700818-60-1.jpg,1,NULL,5,original-images-dev/0XBKWFYZKEZ_1.jpg,NULL
11733,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L6-CK2-40780955-13-1.jpg,1,NULL,5,original-images-dev/AWWDU0HJZHV_1.jpg,NULL
11734,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2017-L7-CK2-80680599-01-1.jpg,1,NULL,5,original-images-dev/MXHB61VAIZG_1.jpg,NULL
11735,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L3-CK2-80780900-36-1.jpg,1,NULL,5,original-images-dev/LS184160ILY_1.jpg,NULL
11736,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L2-CK2-50780828-01-1.jpg,1,NULL,5,original-images-dev/54V6C9DK6ZV_1.jpg,NULL
11737,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2018-L7-CK2-80670875-51-1.jpg,1,NULL,5,original-images-dev/WHR05RMJNPU_1.jpg,NULL
11738,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L2-CK6-10770383-B8-1.jpg,1,NULL,5,original-images-dev/OB9JSACCGWL_1.jpg,NULL
11739,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L6-CK2-50780925-B6-1.jpg,1,NULL,5,original-images-dev/YQN5Y1OCBCG_1.jpg,NULL
11740,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L2-CK2-20780992-1-23-1.jpg,1,NULL,5,original-images-dev/MT8P4L75GMX_1.jpg,NULL
11741,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L2-CK2-50780814-1-01-1.jpg,1,NULL,5,original-images-dev/KOR6CQFFF6J_1.jpg,NULL
11742,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L6-CK2-30270329-13-1.jpg,1,NULL,5,original-images-dev/NRLQR1KBW8O_1.jpg,NULL
11743,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L6-CK2-40780911-13-1.jpg,1,NULL,5,original-images-dev/JKRAM4CNQ6B_1.jpg,NULL
11744,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L3-CK2-80780876-08-1.jpg,1,NULL,5,original-images-dev/3SCKP1L8ODN_1.jpg,NULL
11745,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L6-CK2-80150840-93-1.jpg,1,NULL,5,original-images-dev/X96B7ZK8JTD_1.jpg,NULL
11746,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L6-CK2-50780949-01-1.jpg,1,NULL,5,original-images-dev/4NRLGRH6VRT_1.jpg,NULL
11747,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2018-L3-CK6-10840116-08-1.jpg,1,NULL,5,original-images-dev/YLW1VR6CTOI_1.jpg,NULL
11748,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2018-L2-CK2-50780540-10-1.jpg,1,NULL,5,original-images-dev/Q43ISC9BXKW_1.jpg,NULL
11749,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L6-CK6-10700897-13-1.jpg,1,NULL,5,original-images-dev/DBIL6FS0V2K_1.jpg,NULL
11750,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2018-L7-CK6-10770345-37-1.jpg,1,NULL,5,original-images-dev/LP3U499ILLR_1.jpg,NULL
11751,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2016-l7-ck6-10700438-01-1-500_1.jpg,1,NULL,5,original-images-dev/PXDZSMLUE8R_1.jpg,NULL
11752,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L6-CK2-40780955-00-1.jpg,1,NULL,5,original-images-dev/XWNE1JI203X_1.jpg,NULL
11753,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L3-CK6-10840154-2-60-1.jpg,1,NULL,5,original-images-dev/RFFM9D5N76F_1.jpg,NULL
11754,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L6-CK6-10840175-1-08-1.jpg,1,NULL,5,original-images-dev/OYW6CA95D2G_1.jpg,NULL
11755,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L2-CK2-20270205-57-1.jpg,1,NULL,5,original-images-dev/UU91ECIPN6Q_1.jpg,NULL
11756,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L2-CK2-50700838-12-1.jpg,1,NULL,5,original-images-dev/XEQE66Z2G8I_1.jpg,NULL
11757,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L2-CK2-20780763-B4-1.jpg,1,NULL,5,original-images-dev/5286XX6PZ2B_1.jpg,NULL
11758,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2017-L7-CK6-10680580-10-1.jpg,1,NULL,5,original-images-dev/PH1LOVC26XS_1.jpg,NULL
11759,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L6-CK2-20780922-B4-1.jpg,1,NULL,5,original-images-dev/1J9VTP4GWEM_1.jpg,NULL
11760,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L6-CK6-50680793-1-13-1.jpg,1,NULL,5,original-images-dev/U3EOHBAPJPL_1.jpg,NULL
11761,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L2-CK6-10770358-1-05-1.jpg,1,NULL,5,original-images-dev/XNDJQQ62YWP_1.jpg,NULL
11762,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L3-CK6-10840170-04-1.jpg,1,NULL,5,original-images-dev/XC2DDI8UVIX_1.jpg,NULL
11763,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L2-CK2-50780817-2-01-1.jpg,1,NULL,5,original-images-dev/DJBKIJJ5VQL_1.jpg,NULL
11764,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L6-CK2-30671016-23-1.jpg,1,NULL,5,original-images-dev/SH41FOEJJ6T_1.jpg,NULL
11765,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L6-CK2-80780919-3-13-1.jpg,1,NULL,5,original-images-dev/T24SH604UUB_1.jpg,NULL
11766,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2017-L6-CK6-10770255-12-1.jpg,1,NULL,5,original-images-dev/VV9NBREKGLG_1.jpg,NULL
11767,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L6-CK2-50780949-02-1.jpg,1,NULL,5,original-images-dev/UCSMP85PB6C_1.jpg,NULL
11768,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L2-CK6-10840159-01-1.jpg,1,NULL,5,original-images-dev/ZSUZMKG4Z1H_1.jpg,NULL
11769,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L3-CK2-10780853-01-1.jpg,1,NULL,5,original-images-dev/S330CQXWZIV_1.jpg,NULL
11770,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2018-L3-CK6-10700681-65-1.jpg,1,NULL,5,original-images-dev/7Y0M0M24ORD_1.jpg,NULL
11771,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L6-CK2-80780921-08-1.jpg,1,NULL,5,original-images-dev/CEX6GVA6OGI_1.jpg,NULL
11772,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L2-CK2-50700838-57-1.jpg,1,NULL,5,original-images-dev/WR54CHU37IL_1.jpg,NULL
11773,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L2-CK6-10840165-13-1.jpg,1,NULL,5,original-images-dev/OJLAAXFLVVD_1.jpg,NULL
11774,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2017-L7-CK2-20840097-13-1.jpg,1,NULL,5,original-images-dev/GJASMZ56FQI_1.jpg,NULL
11775,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L2-CK2-50780816-1-05-1.jpg,1,NULL,5,original-images-dev/VZARVEM4C7U_1.jpg,NULL
11776,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L3-CK2-30270250-23-1.jpg,1,NULL,5,original-images-dev/IZG62A9FDXK_1.jpg,NULL
11777,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L3-CK6-10840151-1-06-1.jpg,1,NULL,5,original-images-dev/RAKN4H5XUWL_1.jpg,NULL
11778,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2018-L2-CK2-80840106-01-1.jpg,1,NULL,5,original-images-dev/N30S54XR5FF_1.jpg,NULL
11779,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2018-L3-CK2-80270098-12-1.jpg,1,NULL,5,original-images-dev/APFXT3BV4WM_1.jpg,NULL
11780,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L2-CK2-20270204-C1-1.jpg,1,NULL,5,original-images-dev/C1KLF2KK03Z_1.jpg,NULL
11781,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L3-CK2-50270267-13-1.jpg,1,NULL,5,original-images-dev/HCWPLTIRBRA_1.jpg,NULL
11782,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L2-CK2-60780810-1-B5-1.jpg,1,NULL,5,original-images-dev/NW3ZKTA0K7B_1.jpg,NULL
11783,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L3-CK6-10840169-23-1.jpg,1,NULL,5,original-images-dev/0SF8097YJ9W_1.jpg,NULL
11784,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2018-L6-CK2-80670824-06-1.jpg,1,NULL,5,original-images-dev/3VYYZ5AMMRK_1.jpg,NULL
11785,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L2-CK2-70840146-1-01-1.jpg,1,NULL,5,original-images-dev/VC5C8JNA08P_1.jpg,NULL
11786,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2018-L7-CK2-30270142-37-1.jpg,1,NULL,5,original-images-dev/VLFI8YJ37SC_1.jpg,NULL
11787,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2018-L3-CK2-50780557-65-1.jpg,1,NULL,5,original-images-dev/10ZOCRJ7GAM_1.jpg,NULL
11788,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2018-L6-CK2-50270088-05-1.jpg,1,NULL,5,original-images-dev/1ISRIPSW31S_1.jpg,NULL
11789,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L3-CK2-10780853-04-1.jpg,1,NULL,5,original-images-dev/1H16BR7ENGJ_1.jpg,NULL
11790,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2018-L3-CK2-80780610-13-1.jpg,1,NULL,5,original-images-dev/YYQDSKQTTRE_1.jpg,NULL
11791,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L3-CK6-30840168-60-1.jpg,1,NULL,5,original-images-dev/UKGR6O1SREB_1.jpg,NULL
11792,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L6-CK2-80700912-04-1.jpg,1,NULL,5,original-images-dev/EOLIL2TA19N_1.jpg,NULL
11793,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L2-CK6-40150807-87-1.jpg,1,NULL,5,original-images-dev/S365P25LM7S_1.jpg,NULL
11794,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L6-CK2-80700896-13-1.jpg,1,NULL,5,original-images-dev/1OC4KCQGRYD_1.jpg,NULL
11795,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2018-L7-CK2-30780699-06-1.jpg,1,NULL,5,original-images-dev/8P7TX6H68ZA_1.jpg,NULL
11796,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L6-CK2-80840173-1-01-1.jpg,1,NULL,5,original-images-dev/H2GZ57UOWAM_1.jpg,NULL
11797,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L6-CK2-30270316-1-01-1.jpg,1,NULL,5,original-images-dev/0RU19SM3AKJ_1.jpg,NULL
11798,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2018-L6-CK2-80780636-16-1.jpg,1,NULL,5,original-images-dev/4LX7OYL5DCZ_1.jpg,NULL
11799,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L3-CK2-80780900-B5-1.jpg,1,NULL,5,original-images-dev/SCZGZNLG4WQ_1.jpg,NULL
11800,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L2-CK2-30780800-3-93-1.jpg,1,NULL,5,original-images-dev/FW586GN8ENF_1.jpg,NULL
11801,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2017-L3-CK6-10840105-08-1.jpg,1,NULL,5,original-images-dev/AY0ISFYAVQU_1.jpg,NULL
11802,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L2-CK2-20780763-23-1.jpg,1,NULL,5,original-images-dev/R9NISFAQRTY_1.jpg,NULL
11803,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2018-L7-CK2-30270142-06-1.jpg,1,NULL,5,original-images-dev/ITCJT3A7AVK_1.jpg,NULL
11804,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L3-CK2-50270269-1-B5-1.jpg,1,NULL,5,original-images-dev/T37G7MEK26L_1.jpg,NULL
11805,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L2-CK2-10270264-08-1.jpg,1,NULL,5,original-images-dev/ZJJ4YSWRUSR_1.jpg,NULL
11806,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2018-L3-CK6-10840115-06-1.jpg,1,NULL,5,original-images-dev/F1CXKJIAH8L_1.jpg,NULL
11807,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L3-CK2-30780891-01-1.jpg,1,NULL,5,original-images-dev/OTIYZS5NARJ_1.jpg,NULL
11808,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L3-CK2-80270234-1-04-1.jpg,1,NULL,5,original-images-dev/8H0PSDCS8EM_1.jpg,NULL
11809,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2018-L3-CK2-50270076-10-1.jpg,1,NULL,5,original-images-dev/4MPBRQYP2ZW_1.jpg,NULL
11810,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L3-CK2-50270268-2-B5-1.jpg,1,NULL,5,original-images-dev/56130Q8H6HG_1.jpg,NULL
11811,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2017-L7-CK6-10680615-93-1.jpg,1,NULL,5,original-images-dev/J25DFORJL9F_1.jpg,NULL
11812,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2018-L6-CK2-80780634-83-1.jpg,1,NULL,5,original-images-dev/3X074TE7MLJ_1.jpg,NULL
11813,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L2-CK6-10770357-01-1.jpg,1,NULL,5,original-images-dev/EG6JJI087MC_1.jpg,NULL
11814,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L6-CK6-10700899-23-1.jpg,1,NULL,5,original-images-dev/MXK7OXG7T3P_1.jpg,NULL
11815,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2018-L2-CK2-50270047-13-1.jpg,1,NULL,5,original-images-dev/TJP93FU50JZ_1.jpg,NULL
11816,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2018-L6-CK2-10270100-51-1.jpg,1,NULL,5,original-images-dev/Q91MSOYRH9F_1.jpg,NULL
11817,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2018-L7-CK2-50270155-56-1.jpg,1,NULL,5,original-images-dev/SKDSKA0L26I_1.jpg,NULL
11818,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L2-CK6-40150807-60-1.jpg,1,NULL,5,original-images-dev/H3SQLF0Y2YX_1.jpg,NULL
11819,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L6-CK6-50680793-1-04-1.jpg,1,NULL,5,original-images-dev/2X0INARICSG_1.jpg,NULL
11820,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2017-L3-CK2-30270026-13-1.jpg,1,NULL,5,original-images-dev/E12FHU306SA_1.jpg,NULL
11821,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L2-CK2-50780828-27-1.jpg,1,NULL,5,original-images-dev/X9FKBM7QRAE_1.jpg,NULL
11822,http://d3qsystxi9mvxa.cloudfront.net/media/catalog/product/cache/16/small_image/546x700/9df78eab33525d08d6e5fb8d27136e95/2/0/2019-L3-CK2-70780993-12-1.jpg,1,NULL,5,original-images-dev/9I3W2P9ADRQ_1.jpg,NULL
