id,left,top,right,bottom,image,valid,assigned_user_id,origin_source_id,,tag_id,usable
676,0.1081,0.4808,0.8626,0.8822,cropped-images-dev/O60755OMDZL_1.jpg,1,3,11607,NULL,NULL,1
677,0.2418,0.5337,0.7253,0.848,cropped-images-dev/YWLI6JY0U7A_1.jpg,1,3,11608,NULL,NULL,1
678,0.0458,0.1422,0.8974,0.8722,cropped-images-dev/SNXSG7PJIKL_1.jpg,1,3,11609,NULL,NULL,1
679,0.1392,0.3822,0.837,0.8651,cropped-images-dev/AYNZCIRS0MR_1.jpg,1,3,11610,NULL,NULL,1
680,0.1502,0.5037,0.8864,0.8794,cropped-images-dev/XU6WPJ2NJ2M_1.jpg,1,3,11611,NULL,NULL,1
681,0.0256,0.5494,0.7967,0.8751,cropped-images-dev/FQTOUFO5VFK_1.jpg,1,3,11612,NULL,NULL,1
682,0.1593,0.1037,0.859,0.878,cropped-images-dev/2XWC871WQ8V_1.jpg,1,3,11613,NULL,NULL,1
683,0.0769,0.4794,0.8608,0.8637,cropped-images-dev/Q55AUQ067RR_1.jpg,1,3,11614,NULL,NULL,1
684,0.0806,0.4065,0.8626,0.878,cropped-images-dev/XYXVKIEXNNF_1.jpg,1,3,11615,NULL,NULL,1
685,0.0806,0.1351,0.8883,0.8408,cropped-images-dev/C10YYY587OC_1.jpg,1,3,11616,NULL,NULL,1
687,0.1081,0.2308,0.8663,0.8794,cropped-images-dev/Z77R39O743T_1.jpg,1,3,11618,NULL,NULL,1
688,0.1154,0.4451,0.859,0.858,cropped-images-dev/0Y8YHM41QTG_1.jpg,1,3,11619,NULL,NULL,1
689,0.2491,0.1208,0.7912,0.8637,cropped-images-dev/DXHDJ3WVGNH_1.jpg,1,3,11620,NULL,NULL,1
690,0.0897,0.3137,0.9194,0.8937,cropped-images-dev/26RLIX3AUTQ_1.jpg,1,3,11621,NULL,NULL,1
691,0.2692,0.368,0.7637,0.8651,cropped-images-dev/ON7DUMZ7ZLZ_1.jpg,1,3,11622,NULL,NULL,1
692,0.1868,0.5322,0.7637,0.868,cropped-images-dev/FG8MSN5XNWG_1.jpg,1,3,11623,NULL,NULL,1
693,0.0495,0.4265,0.9487,0.8694,cropped-images-dev/7G4XUZVKJRT_1.jpg,1,3,11624,NULL,NULL,1
694,0.0952,0.328,0.9579,0.8594,cropped-images-dev/0RDNJ8EOVOH_1.jpg,1,3,11625,NULL,NULL,1
695,0.0989,0.2451,0.9158,0.8765,cropped-images-dev/O8CP2C7RRPP_1.jpg,1,3,11626,NULL,NULL,1
696,0.1337,0.398,0.9066,0.858,cropped-images-dev/CFAZIA604EO_1.jpg,1,3,11627,NULL,NULL,1
697,0.1209,0.198,0.8901,0.8722,cropped-images-dev/I9F811Z09WQ_1.jpg,1,3,11628,NULL,NULL,1
698,0.1557,0.3822,0.859,0.888,cropped-images-dev/S4UHMFZZOHD_1.jpg,1,3,11629,NULL,NULL,1
699,0.2363,0,0.7289,0.8494,cropped-images-dev/Q1GVGJJQLGN_1.jpg,1,3,11630,NULL,NULL,1
700,0.2381,0.1308,0.7253,0.858,cropped-images-dev/ZWFM0WEOBNH_1.jpg,1,3,11631,NULL,NULL,1
701,0.1355,0.488,0.8443,0.8722,cropped-images-dev/M8P310COFSE_1.jpg,1,3,11632,NULL,NULL,1
702,0.1557,0.5165,0.8187,0.8751,cropped-images-dev/U91S91OC40L_1.jpg,1,3,11633,NULL,NULL,1
703,0.1813,0.4822,0.8352,0.8937,cropped-images-dev/B5I1YIV129O_1.jpg,1,3,11634,NULL,NULL,1
704,0.0934,0.3437,0.8571,0.8737,cropped-images-dev/YJM3TJCF5PE_1.jpg,1,3,11635,NULL,NULL,1
705,0.1245,0.3037,0.8242,0.8608,cropped-images-dev/12TN3XKQ12S_1.jpg,1,3,11636,NULL,NULL,1
706,0.1319,0.1722,0.848,0.8594,cropped-images-dev/7Q075VZJUXB_1.jpg,1,3,11637,NULL,NULL,1
707,0.2399,0.108,0.7619,0.868,cropped-images-dev/ZJ9M6U8NUDA_1.jpg,1,3,11638,NULL,NULL,1
708,0.2015,0.5508,0.793,0.8808,cropped-images-dev/JPD0ZQGDB5Y_1.jpg,1,3,11639,NULL,NULL,1
709,0.1703,0,0.7949,0.8608,cropped-images-dev/6VJX1PXKPSX_1.jpg,1,3,11640,NULL,NULL,1
710,0.0604,0.3951,0.8919,0.8808,cropped-images-dev/CHTHXHQ9OAB_1.jpg,1,3,11641,NULL,NULL,1
712,0.196,0,0.7985,0.8722,cropped-images-dev/UML5WDYKBTG_1.jpg,1,3,11643,NULL,NULL,1
713,0.1538,0.1137,0.8333,0.858,cropped-images-dev/NNB93TUNE4A_1.jpg,1,3,11644,NULL,NULL,1
714,0.1264,0.3608,0.8571,0.8765,cropped-images-dev/AZ698F5R19Q_1.jpg,1,3,11645,NULL,NULL,1
715,0.2546,0.0951,0.7766,0.898,cropped-images-dev/6RCKP753ISO_1.jpg,1,3,11646,NULL,NULL,1
716,0.1154,0.4637,0.9139,0.8722,cropped-images-dev/6AQNSIXJ3ZX_1.jpg,1,3,11647,NULL,NULL,1
717,0.1319,0.3065,0.8462,0.8894,cropped-images-dev/YD8BI7MLWQU_1.jpg,1,3,11648,NULL,NULL,1
718,0.2124,0.4837,0.718,0.8551,cropped-images-dev/IPNN3IITTKW_1.jpg,1,3,11649,NULL,NULL,1
719,0.0824,0.3037,0.9652,0.8594,cropped-images-dev/DIKGK59S3XZ_1.jpg,1,3,11650,NULL,NULL,1
720,0.1392,0.358,0.859,0.8837,cropped-images-dev/80A2OR0C02O_1.jpg,1,3,11651,NULL,NULL,1
721,0.1319,0.4522,0.8462,0.8694,cropped-images-dev/ZVDTDRKFYUC_1.jpg,1,3,11652,NULL,NULL,1
722,0.1172,0.3637,0.8626,0.8551,cropped-images-dev/772HPHS284F_1.jpg,1,3,11653,NULL,NULL,1
723,0.1154,0.5408,0.848,0.8522,cropped-images-dev/01FXI6AC2FO_1.jpg,1,3,11654,NULL,NULL,1
724,0.1905,0.4665,0.7454,0.8708,cropped-images-dev/WT94KNT3EKR_1.jpg,1,3,11655,NULL,NULL,1
725,0.0971,0.4622,0.8864,0.888,cropped-images-dev/IRMGNSKWDIM_1.jpg,1,3,11656,NULL,NULL,1
726,0.1355,0.438,0.8828,0.8851,cropped-images-dev/R0LP1FOR9IN_1.jpg,1,3,11657,NULL,NULL,1
727,0.1264,0.3822,0.8571,0.8751,cropped-images-dev/D5VEY1IW1UJ_1.jpg,1,3,11658,NULL,NULL,1
728,0.1832,0.498,0.8315,0.8522,cropped-images-dev/QKJZAP57BST_1.jpg,1,3,11659,NULL,NULL,1
729,0.2198,0.1037,0.7985,0.878,cropped-images-dev/RF0DJHNJ3TP_1.jpg,1,3,11660,NULL,NULL,1
730,0.1447,0.0822,0.859,0.878,cropped-images-dev/03DAH0L9BMF_1.jpg,1,3,11661,NULL,NULL,1
731,0.1667,0.4822,0.8132,0.8765,cropped-images-dev/744DDIJ18HU_1.jpg,1,3,11662,NULL,NULL,1
732,0.141,0.478,0.8974,0.8722,cropped-images-dev/QBCULBO2DSZ_1.jpg,1,3,11663,NULL,NULL,1
733,0.2308,0.4937,0.7106,0.8294,cropped-images-dev/MPC87M5RGES_1.jpg,1,3,11664,NULL,NULL,1
734,0.0952,0.298,0.8462,0.8908,cropped-images-dev/8G9MDAWBUET_1.jpg,1,3,11665,NULL,NULL,1
735,0.1538,0.5665,0.8333,0.8451,cropped-images-dev/ZS26TY3F7FJ_1.jpg,1,3,11666,NULL,NULL,1
736,0.2472,0.548,0.7363,0.8522,cropped-images-dev/ITSLPY2MZMK_1.jpg,1,3,11667,NULL,NULL,1
737,0.163,0.4137,0.8187,0.8494,cropped-images-dev/WW2Z971PXZP_1.jpg,1,3,11668,NULL,NULL,1
738,0.1319,0.1508,0.9029,0.8622,cropped-images-dev/ZWHF7BYL9FQ_1.jpg,1,3,11669,NULL,NULL,1
739,0.1282,0.5022,0.8883,0.8722,cropped-images-dev/QUUBQESAZQE_1.jpg,1,3,11670,NULL,NULL,1
740,0.152,0.5051,0.8278,0.8537,cropped-images-dev/534CCJXSL3F_1.jpg,1,3,11671,NULL,NULL,1
741,0.1941,0,0.8205,0.8808,cropped-images-dev/JXG20C2DP2T_1.jpg,1,3,11672,NULL,NULL,1
742,0.1172,0.318,0.859,0.8537,cropped-images-dev/Z15OOJ6JAHU_1.jpg,1,3,11673,NULL,NULL,1
743,0.141,0.558,0.848,0.848,cropped-images-dev/8HKU2GDJWJR_1.jpg,1,3,11674,NULL,NULL,1
744,0.0879,0.3108,0.8608,0.8708,cropped-images-dev/42R3WLW3OWY_1.jpg,1,3,11675,NULL,NULL,1
746,0.119,0.458,0.8901,0.8722,cropped-images-dev/G5HIMNIHXUH_1.jpg,1,3,11677,NULL,NULL,1
747,0.2784,0.2051,0.7271,0.8437,cropped-images-dev/KBFCATWM6RW_1.jpg,1,3,11678,NULL,NULL,1
748,0.2418,0.5122,0.7088,0.8765,cropped-images-dev/XIQYBVIX5KC_1.jpg,1,3,11679,NULL,NULL,1
749,0.1429,0,0.8407,0.8451,cropped-images-dev/LRCWFFTGROK_1.jpg,1,3,11680,NULL,NULL,1
750,0.1282,0.2065,0.848,0.8908,cropped-images-dev/ARNDZKJUJQY_1.jpg,1,3,11681,NULL,NULL,1
751,0.1081,0.448,0.8608,0.868,cropped-images-dev/M9MP9KWWHIY_1.jpg,1,3,11682,NULL,NULL,1
752,0.2582,0.5222,0.718,0.8665,cropped-images-dev/9EBETEAKJZR_1.jpg,1,3,11683,NULL,NULL,1
753,0.1319,0.4351,0.8956,0.8694,cropped-images-dev/J2RO82LC71D_1.jpg,1,3,11684,NULL,NULL,1
754,0.1758,0.5508,0.826,0.8408,cropped-images-dev/7L1P588G7OC_1.jpg,1,3,11685,NULL,NULL,1
755,0.2051,0.5694,0.7949,0.8594,cropped-images-dev/EFW1P6RXLAV_1.jpg,1,3,11686,NULL,NULL,1
756,0.1355,0.4365,0.859,0.8737,cropped-images-dev/CQ4HWNWSD7P_1.jpg,1,3,11687,NULL,NULL,1
757,0.2418,0.5422,0.7637,0.8337,cropped-images-dev/8W6BITIFB7G_1.jpg,1,3,11688,NULL,NULL,1
758,0.1099,0.4237,0.8608,0.8765,cropped-images-dev/RNU0AAX4MAC_1.jpg,1,3,11689,NULL,NULL,1
759,0.1667,0.4494,0.8407,0.8894,cropped-images-dev/F3U48K385WH_1.jpg,1,3,11690,NULL,NULL,1
760,0.1447,0.4894,0.8773,0.8794,cropped-images-dev/XPNDTG250XQ_1.jpg,1,3,11691,NULL,NULL,1
761,0.0916,0.1565,0.9048,0.878,cropped-images-dev/4OGMLCZSV7F_1.jpg,1,3,11692,NULL,NULL,1
762,0.1484,0.4394,0.8645,0.8665,cropped-images-dev/SO014B07KWQ_1.jpg,1,3,11693,NULL,NULL,1
763,0.1484,0.4551,0.8645,0.878,cropped-images-dev/SABJQTFQOWU_1.jpg,1,3,11694,NULL,NULL,1
764,0.1905,0.5037,0.782,0.8665,cropped-images-dev/TR9WPK2S7NN_1.jpg,1,3,11695,NULL,NULL,1
765,0.044,0.2694,0.9158,0.8908,cropped-images-dev/AZO6UBYPUTS_1.jpg,1,3,11696,NULL,NULL,1
766,0.2124,0.4865,0.8242,0.8808,cropped-images-dev/CN0GWUL9DIF_1.jpg,1,3,11697,NULL,NULL,1
767,0.2198,0.5294,0.7234,0.8465,cropped-images-dev/IUH46VMWQRR_1.jpg,1,3,11698,NULL,NULL,1
768,0.0806,0.3337,0.8919,0.8837,cropped-images-dev/BJ90TLDFSRZ_1.jpg,1,3,11699,NULL,NULL,1
769,0.1044,0.3651,0.9066,0.868,cropped-images-dev/7CWQBPVZXLT_1.jpg,1,3,11700,NULL,NULL,1
770,0.1319,0.4937,0.8407,0.8651,cropped-images-dev/K7NHBCL5XWF_1.jpg,1,3,11701,NULL,NULL,1
771,0.1593,0,0.837,0.8394,cropped-images-dev/2ZS09125OEB_1.jpg,1,3,11702,NULL,NULL,1
772,0.0934,0.248,0.8626,0.888,cropped-images-dev/101OCBODSFA_1.jpg,1,3,11703,NULL,NULL,1
773,0.1538,0.4737,0.8095,0.8837,cropped-images-dev/D3E86LY7WKM_1.jpg,1,3,11704,NULL,NULL,1
774,0.2289,0.3637,0.7619,0.8708,cropped-images-dev/R2LRRVSGIZQ_1.jpg,1,3,11705,NULL,NULL,1
775,0.1044,0.4351,0.8938,0.9194,cropped-images-dev/NV9T49DPCMS_1.jpg,1,3,11706,NULL,NULL,1
776,0.1465,0.4922,0.8352,0.8865,cropped-images-dev/O7FRGMT5MYF_1.jpg,1,3,11707,NULL,NULL,1
777,0.0971,0.4808,0.945,0.918,cropped-images-dev/OF8CZH6MUGT_1.jpg,1,3,11708,NULL,NULL,1
778,0.163,0.2294,0.8168,0.8894,cropped-images-dev/GTEBXH482SU_1.jpg,1,3,11709,NULL,NULL,1
779,0.0989,0.118,0.9084,0.918,cropped-images-dev/2MM706PPOEQ_1.jpg,1,3,11710,NULL,NULL,1
780,0.1612,0.1108,0.8718,0.8851,cropped-images-dev/XQYA1H3LRSR_1.jpg,1,3,11711,NULL,NULL,1
781,0.1813,0.5208,0.8516,0.868,cropped-images-dev/0M8A1RBV2KR_1.jpg,1,3,11712,NULL,NULL,1
782,0.0934,0.3037,0.9487,0.8994,cropped-images-dev/FMFKWNGAJXL_1.jpg,1,3,11713,NULL,NULL,1
783,0.1612,0.5494,0.826,0.858,cropped-images-dev/BZRBOF1K1PM_1.jpg,1,3,11714,NULL,NULL,1
784,0.1355,0.0994,0.8388,0.9037,cropped-images-dev/KIQ5W6A5EDF_1.jpg,1,3,11715,NULL,NULL,1
785,0.0678,0.2751,0.8956,0.8622,cropped-images-dev/H2HSPSJCHUW_1.jpg,1,3,11716,NULL,NULL,1
786,0.1136,0.408,0.9011,0.8522,cropped-images-dev/WHVE1EP0FZH_1.jpg,1,3,11717,NULL,NULL,1
787,0.0861,0.5065,0.9121,0.8865,cropped-images-dev/NC5U8D4QSWC_1.jpg,1,3,11718,NULL,NULL,1
788,0.1465,0.0879,0.8571,0.8851,cropped-images-dev/O17EHW4X5ZG_1.jpg,1,3,11719,NULL,NULL,1
789,0.1026,0.4994,0.9066,0.8751,cropped-images-dev/DFDD450ODPI_1.jpg,1,3,11720,NULL,NULL,1
790,0.1337,0.5022,0.8736,0.9122,cropped-images-dev/954EN5SBKVM_1.jpg,1,3,11721,NULL,NULL,1
791,0.1245,0.4865,0.8681,0.868,cropped-images-dev/98N6HBNQYSQ_1.jpg,1,3,11722,NULL,NULL,1
792,0.1319,0.2422,0.8718,0.9065,cropped-images-dev/YL127HTLZKZ_1.jpg,1,3,11723,NULL,NULL,1
793,0.1593,0.4565,0.7601,0.8994,cropped-images-dev/BAOQ56PPUEE_1.jpg,1,3,11724,NULL,NULL,1
794,0.2088,0.3808,0.7491,0.8694,cropped-images-dev/WJKO1SLW5TS_1.jpg,1,3,11725,NULL,NULL,1
795,0.2472,0.498,0.8425,0.848,cropped-images-dev/RV590C616BO_1.jpg,1,3,11726,NULL,NULL,1
796,0.0824,0.348,0.8791,0.8894,cropped-images-dev/863M8O4SD0M_1.jpg,1,3,11727,NULL,NULL,1
797,0.1374,0.4594,0.8938,0.9065,cropped-images-dev/OQOQC5AK0EC_1.jpg,1,3,11728,NULL,NULL,1
798,0.1484,0.4251,0.8608,0.8494,cropped-images-dev/TLYAEW63HJQ_1.jpg,1,3,11729,NULL,NULL,1
799,0.1319,0.5008,0.8645,0.9051,cropped-images-dev/4Z0EVLQ7JUJ_1.jpg,1,3,11730,NULL,NULL,1
800,0.1099,0.2451,0.8864,0.8637,cropped-images-dev/3ECHXDFDSRS_1.jpg,1,3,11731,NULL,NULL,1
801,0.0934,0.2208,0.9139,0.8794,cropped-images-dev/71LT1CTD4NM_1.jpg,1,3,11732,NULL,NULL,1
802,0.207,0.1051,0.8315,0.8965,cropped-images-dev/FBNBSSHSBKS_1.jpg,1,3,11733,NULL,NULL,1
803,0.1557,0.4608,0.881,0.9065,cropped-images-dev/P0JRYGRUZBC_1.jpg,1,3,11734,NULL,NULL,1
804,0.1703,0.4951,0.8828,0.9222,cropped-images-dev/22ZQKM76LGO_1.jpg,1,3,11735,NULL,NULL,1
805,0.1245,0.1908,0.8626,0.8637,cropped-images-dev/RYHP3LBP9GO_1.jpg,1,3,11736,NULL,NULL,1
806,0.0678,0.4508,0.8993,0.8922,cropped-images-dev/LPGBBDBL34G_1.jpg,1,3,11737,NULL,NULL,1
807,0.152,0.5237,0.8333,0.9051,cropped-images-dev/9YZI6XXOJLX_1.jpg,1,3,11738,NULL,NULL,1
808,0.1612,0.2922,0.8755,0.8708,cropped-images-dev/MKYH50Y3BKL_1.jpg,1,3,11739,NULL,NULL,1
809,0.1209,0.4008,0.9615,0.9008,cropped-images-dev/07Y2CMMP0VC_1.jpg,1,3,11740,NULL,NULL,1
810,0.0696,0.2708,0.8938,0.8722,cropped-images-dev/1NVT8GDC0AV_1.jpg,1,3,11741,NULL,NULL,1
811,0.1264,0.2265,0.8974,0.928,cropped-images-dev/QH162GOOB7T_1.jpg,1,3,11742,NULL,NULL,1
812,0.1758,0.1122,0.8022,0.8808,cropped-images-dev/6OEK09XRTWO_1.jpg,1,3,11743,NULL,NULL,1
813,0.1154,0.4108,0.8681,0.888,cropped-images-dev/7OD4JXJHD2N_1.jpg,1,3,11744,NULL,NULL,1
814,0.1758,0.1537,0.837,0.9051,cropped-images-dev/O5GPKRPUNQG_1.jpg,1,3,11745,NULL,NULL,1
815,0.0989,0.2037,0.8901,0.9137,cropped-images-dev/VOA6K4PUGJY_1.jpg,1,3,11746,NULL,NULL,1
816,0.207,0.5065,0.8004,0.878,cropped-images-dev/UHVGFA2S83G_1.jpg,1,3,11747,NULL,NULL,1
817,0.0989,0.1965,0.8114,0.8708,cropped-images-dev/T5P5997FIFL_1.jpg,1,3,11748,NULL,NULL,1
818,0.1813,0,0.8297,0.8437,cropped-images-dev/SRJG10R7FZE_1.jpg,1,3,11749,NULL,NULL,1
819,0.0696,0.528,0.9469,0.8837,cropped-images-dev/6EQZ20HIGHV_1.jpg,1,3,11750,NULL,NULL,1
820,0.1996,0.488,0.7637,0.8551,cropped-images-dev/V4NRHRSYI3M_1.jpg,1,3,11751,NULL,NULL,1
821,0.1978,0.0951,0.8022,0.8694,cropped-images-dev/AWWR77OQW7P_1.jpg,1,3,11752,NULL,NULL,1
822,0.163,0.5008,0.8388,0.8765,cropped-images-dev/E82NOROSIFM_1.jpg,1,3,11753,NULL,NULL,1
823,0.1484,0.4194,0.8443,0.8622,cropped-images-dev/5BI8BJZIVFE_1.jpg,1,3,11754,NULL,NULL,1
824,0.1154,0.2394,0.8645,0.8765,cropped-images-dev/Q52K0XULO7E_1.jpg,1,3,11755,NULL,NULL,1
825,0.13,0.4051,0.9011,0.868,cropped-images-dev/VX918E52UTR_1.jpg,1,3,11756,NULL,NULL,1
826,0.1099,0.4651,0.8736,0.8751,cropped-images-dev/3L8C5HFZI1Z_1.jpg,1,3,11757,NULL,NULL,1
827,0.196,0.5665,0.8278,0.8651,cropped-images-dev/B1FLWY1O9QV_1.jpg,1,3,11758,NULL,NULL,1
828,0.1099,0.1665,0.8846,0.8922,cropped-images-dev/1KU80BJY1KR_1.jpg,1,3,11759,NULL,NULL,1
829,0.2546,0.5222,0.8407,0.8708,cropped-images-dev/NG2DXQ8CMKN_1.jpg,1,3,11760,NULL,NULL,1
830,0.2161,0.548,0.7747,0.8608,cropped-images-dev/S74O8NEYMTW_1.jpg,1,3,11761,NULL,NULL,1
831,0.1978,0.5222,0.7802,0.8522,cropped-images-dev/TL5KQMBM3QL_1.jpg,1,3,11762,NULL,NULL,1
832,0.1172,0.1351,0.8553,0.8837,cropped-images-dev/F9GB2Z6Z8GY_1.jpg,1,3,11763,NULL,NULL,1
833,0.152,0.1322,0.859,0.8765,cropped-images-dev/KIM1MLY3PUP_1.jpg,1,3,11764,NULL,NULL,1
834,0.1026,0.4422,0.9231,0.8894,cropped-images-dev/REQJ5LVTFWO_1.jpg,1,3,11765,NULL,NULL,1
835,0.2124,0.5622,0.7308,0.8722,cropped-images-dev/PCC8FU4FGBR_1.jpg,1,3,11766,NULL,NULL,1
836,0.1355,0.1922,0.8626,0.878,cropped-images-dev/62MX8YCN50N_1.jpg,1,3,11767,NULL,NULL,1
837,0.1886,0.5308,0.8242,0.8608,cropped-images-dev/JD5WDOOPO7G_1.jpg,1,3,11768,NULL,NULL,1
838,0.1667,0,0.8132,0.878,cropped-images-dev/WAK9PQJA95P_1.jpg,1,3,11769,NULL,NULL,1
839,0.1484,0.5422,0.848,0.868,cropped-images-dev/MEQ5QNOML3L_1.jpg,1,3,11770,NULL,NULL,1
840,0.0842,0.4994,0.9158,0.8594,cropped-images-dev/USKGLCCNBRI_1.jpg,1,3,11771,NULL,NULL,1
841,0.1117,0.4094,0.8755,0.908,cropped-images-dev/CWAD4A9KT0E_1.jpg,1,3,11772,NULL,NULL,1
842,0.1484,0.508,0.8205,0.8608,cropped-images-dev/6S2ITXY30ZW_1.jpg,1,3,11773,NULL,NULL,1
843,0.1172,0.448,0.8901,0.8851,cropped-images-dev/0B9R1MKS89F_1.jpg,1,3,11774,NULL,NULL,1
844,0.1136,0.298,0.8645,0.8922,cropped-images-dev/RL7MC92YR6D_1.jpg,1,3,11775,NULL,NULL,1
846,0.2015,0.5394,0.8315,0.8737,cropped-images-dev/9XLXT9WN7IF_1.jpg,1,3,11777,NULL,NULL,1
847,0.0769,0.3737,0.9084,0.8494,cropped-images-dev/3Y152GTD6WQ_1.jpg,1,3,11778,NULL,NULL,1
848,0.0916,0.3537,0.8956,0.8622,cropped-images-dev/A98E7XGM5BI_1.jpg,1,3,11779,NULL,NULL,1
849,0.0971,0.2122,0.8791,0.8822,cropped-images-dev/IILL5YREGHY_1.jpg,1,3,11780,NULL,NULL,1
850,0.1136,0.3365,0.881,0.8765,cropped-images-dev/OZI8HZ0U1XN_1.jpg,1,3,11781,NULL,NULL,1
852,0.2088,0.5165,0.7802,0.8622,cropped-images-dev/I6ESUOIP6GY_1.jpg,1,3,11783,NULL,NULL,1
853,0.1557,0.428,0.859,0.858,cropped-images-dev/Q5KGU89EXLV_1.jpg,1,3,11784,NULL,NULL,1
854,0.1154,0.4837,0.8883,0.8637,cropped-images-dev/3M61YLBD4YG_1.jpg,1,3,11785,NULL,NULL,1
855,0.1099,0.2551,0.8919,0.8937,cropped-images-dev/EYC3Y25Q89N_1.jpg,1,3,11786,NULL,NULL,1
856,0.0879,0.1822,0.881,0.8665,cropped-images-dev/579L9CB28II_1.jpg,1,3,11787,NULL,NULL,1
857,0.1099,0.3108,0.9103,0.8665,cropped-images-dev/FFJZOPWYBEE_1.jpg,1,3,11788,NULL,NULL,1
858,0.1941,0,0.7912,0.8565,cropped-images-dev/4Q7HC2SK9PN_1.jpg,1,3,11789,NULL,NULL,1
859,0.1209,0,0.8443,0.8522,cropped-images-dev/L17Q8U9MU8T_1.jpg,1,3,11790,NULL,NULL,1
860,0.1868,0.2251,0.8132,0.8665,cropped-images-dev/KG116QA1G4L_1.jpg,1,3,11791,NULL,NULL,1
861,0.0971,0.4108,0.8462,0.8908,cropped-images-dev/LHZHYC0OGHF_1.jpg,1,3,11792,NULL,NULL,1
862,0.1996,0.1708,0.7747,0.8865,cropped-images-dev/6NGH62E9BNY_1.jpg,1,3,11793,NULL,NULL,1
863,0.2582,0.1108,0.7784,0.8751,cropped-images-dev/J259KPQW40W_1.jpg,1,3,11794,NULL,NULL,1
864,0.13,0.3208,0.8681,0.8908,cropped-images-dev/8RNF7DD6XQG_1.jpg,1,3,11795,NULL,NULL,1
865,0.0751,0.4065,0.9396,0.9065,cropped-images-dev/98ZV1FQH7EE_1.jpg,1,3,11796,NULL,NULL,1
866,0.0971,0.3022,0.8462,0.9065,cropped-images-dev/3VJ3RNYWN6R_1.jpg,1,3,11797,NULL,NULL,1
867,0.2564,0.1151,0.7326,0.8565,cropped-images-dev/MF9XQWSVEQP_1.jpg,1,3,11798,NULL,NULL,1
868,0.1703,0.4837,0.8132,0.8751,cropped-images-dev/GEN24WJIPER_1.jpg,1,3,11799,NULL,NULL,1
869,0.1337,0.2222,0.8407,0.888,cropped-images-dev/ELKSTUMAKBX_1.jpg,1,3,11800,NULL,NULL,1
870,0.1447,0.4908,0.8535,0.858,cropped-images-dev/OVLODNLCGEJ_1.jpg,1,3,11801,NULL,NULL,1
871,0.1392,0.4694,0.8718,0.8965,cropped-images-dev/U0NIHMAU5FT_1.jpg,1,3,11802,NULL,NULL,1
872,0.1374,0.2651,0.8846,0.8722,cropped-images-dev/V5LHAOZ4LDQ_1.jpg,1,3,11803,NULL,NULL,1
873,0.0861,0.2694,0.8571,0.8808,cropped-images-dev/IBUNEU94NTH_1.jpg,1,3,11804,NULL,NULL,1
874,0.1282,0.2908,0.9194,0.8737,cropped-images-dev/1V01N1QMK6G_1.jpg,1,3,11805,NULL,NULL,1
875,0.1886,0.5394,0.7399,0.8694,cropped-images-dev/YMTE2UITFUQ_1.jpg,1,3,11806,NULL,NULL,1
876,0.0861,0.1751,0.8791,0.8994,cropped-images-dev/SP8GCWRT6ZS_1.jpg,1,3,11807,NULL,NULL,1
877,0.1502,0.4365,0.8864,0.918,cropped-images-dev/Z71QW6WU0FI_1.jpg,1,3,11808,NULL,NULL,1
878,0.163,0.0851,0.8187,0.848,cropped-images-dev/45BK7IRB2DW_1.jpg,1,3,11809,NULL,NULL,1
879,0.1117,0.3265,0.8407,0.8637,cropped-images-dev/J7VEV5X2ILH_1.jpg,1,3,11810,NULL,NULL,1
880,0.1941,0.5665,0.8297,0.8737,cropped-images-dev/U5139RRBY2L_1.jpg,1,3,11811,NULL,NULL,1
881,0.0934,0.4808,0.8956,0.8894,cropped-images-dev/JXXS80U5EDO_1.jpg,1,3,11812,NULL,NULL,1
882,0.2234,0.4794,0.7967,0.868,cropped-images-dev/ARDKUMAMZ6U_1.jpg,1,3,11813,NULL,NULL,1
883,0.0165,0.5037,0.8352,0.868,cropped-images-dev/0D6OZW9C9MC_1.jpg,1,3,11814,NULL,NULL,1
884,0.0989,0.2451,0.9066,0.8665,cropped-images-dev/ZJ9UF5EOE4Z_1.jpg,1,3,11815,NULL,NULL,1
885,0.1136,0.1922,0.8864,0.8622,cropped-images-dev/E7QZSYRTZHM_1.jpg,1,3,11816,NULL,NULL,1
886,0.1154,0.3265,0.8681,0.898,cropped-images-dev/RDG2B4ASGHB_1.jpg,1,3,11817,NULL,NULL,1
887,0.282,0.1894,0.7729,0.8537,cropped-images-dev/8LWM4GW5K7K_1.jpg,1,3,11818,NULL,NULL,1
888,0.2088,0.4794,0.8443,0.8351,cropped-images-dev/65AK2RQLE8X_1.jpg,1,3,11819,NULL,NULL,1
889,0.0733,0.3208,0.8846,0.878,cropped-images-dev/430TFMPCWZN_1.jpg,1,3,11820,NULL,NULL,1
890,0.1062,0.2108,0.8516,0.8894,cropped-images-dev/4WGIH1KUURF_1.jpg,1,3,11821,NULL,NULL,1
891,0.174,0.4608,0.8443,0.878,cropped-images-dev/CGG9OVLNTZZ_1.jpg,1,3,11822,NULL,NULL,1
892,0.0861,0.1065,0.9103,0.8922,cropped-images-dev/DTNA8OCV6KB_1.jpg,1,3,11823,NULL,NULL,1
893,0.1685,0.5408,0.8443,0.8594,cropped-images-dev/ITZQAMBBD0W_1.jpg,1,3,11824,NULL,NULL,1
894,0.1044,0.3408,0.859,0.878,cropped-images-dev/1SXMCWU9AXZ_1.jpg,1,3,11825,NULL,NULL,1
895,0.0971,0.4137,0.8718,0.8751,cropped-images-dev/Y3MQVD7W55I_1.jpg,1,3,11826,NULL,NULL,1
