id,left,top,right,bottom,image,valid,user,origin_source_id,category_id,,
312,0,0,1,1,cropped-images-dev/NPEMUPYW2KJ_1.jpg,NULL,1,13071,NULL,NULL,NULL
313,0.0281,0.2049,0.9844,1,cropped-images-dev/2OAFWFKJGUB_1.jpg,NULL,1,13073,NULL,NULL,NULL
314,0,0,1,1,cropped-images-dev/Q4Q063FANAF_1.jpg,NULL,1,13074,NULL,NULL,NULL
315,0,0,1,1,cropped-images-dev/PPZANG62SWM_1.jpg,NULL,1,13075,NULL,NULL,NULL
316,0.0592,0.013,0.9592,0.9863,cropped-images-dev/PHEUY2QJVNZ_1.jpg,NULL,1,13076,NULL,NULL,NULL
317,0,0,1,1,cropped-images-dev/U10FYGSGJ3U_1.jpg,NULL,1,13077,NULL,NULL,NULL
318,0.0815,0.0045,1,0.9306,cropped-images-dev/Z338C83ZN3W_1.jpg,NULL,1,13079,NULL,NULL,NULL
319,0,0,1,1,cropped-images-dev/FCPZZSG5N8W_1.jpg,NULL,1,13080,NULL,NULL,NULL
320,0.128,0.1421,1,1,cropped-images-dev/FHR2X8LH62C_1.jpg,NULL,1,13081,NULL,NULL,NULL
321,0,0,1,1,cropped-images-dev/E4PD4ZA8A9F_1.jpg,NULL,1,13082,NULL,NULL,NULL
322,0,0,1,1,cropped-images-dev/UWHLMB4BL0X_1.jpg,NULL,1,13083,NULL,NULL,NULL
323,0.1018,0.2197,0.7393,0.765,cropped-images-dev/2NNUJL1416K_1.jpg,NULL,1,13084,NULL,NULL,NULL
324,0,0,1,1,cropped-images-dev/IV3Y2PPG8BN_1.jpg,NULL,1,13085,NULL,NULL,NULL
325,0,0,1,1,cropped-images-dev/OQDA72IKK8Q_1.jpg,NULL,1,13086,NULL,NULL,NULL
326,0.2,0.0098,0.8368,1,cropped-images-dev/1ZUECF7AENQ_1.jpg,NULL,1,13087,NULL,NULL,NULL
327,0,0,1,1,cropped-images-dev/3DNGNXY8G8R_1.jpg,NULL,1,13088,NULL,NULL,NULL
328,0,0,1,1,cropped-images-dev/2A508DT6PQM_1.jpg,NULL,1,13089,NULL,NULL,NULL
329,0,0,1,1,cropped-images-dev/MZL8S3YF26X_1.jpg,NULL,1,13094,NULL,NULL,NULL
330,0.0329,0.0694,0.9484,0.936,cropped-images-dev/NXWNH2TV0DO_1.jpg,NULL,1,13096,NULL,NULL,NULL
331,0.2424,0.0196,0.905,0.8877,cropped-images-dev/SH7PF3I5ITS_1.jpg,NULL,1,13097,NULL,NULL,NULL
332,0.0166,0.0124,0.9352,0.6763,cropped-images-dev/BKNSZQOT3OP_1.jpg,NULL,1,13098,NULL,NULL,NULL
333,0.1325,0.0039,0.965,0.9139,cropped-images-dev/9S334BAQXFZ_1.jpg,NULL,1,13099,NULL,NULL,NULL
334,0.1162,0.0245,0.8725,0.9782,cropped-images-dev/UL6W3GX84XW_1.jpg,NULL,1,13100,NULL,NULL,NULL
335,0,0,1,1,cropped-images-dev/L40TEIE8SFO_1.jpg,NULL,9,13102,NULL,NULL,NULL
336,0.0943,0.3606,0.9167,0.9729,cropped-images-dev/5K204AZLZ1F_1.jpg,NULL,9,13103,NULL,NULL,NULL
337,0,0,1,1,cropped-images-dev/51ENZHHCEME_1.jpg,NULL,9,13105,NULL,NULL,NULL
338,0,0,1,1,cropped-images-dev/T9H52Q9IKIV_1.jpg,NULL,9,13108,NULL,NULL,NULL
339,0,0,1,1,cropped-images-dev/7H48W9FLF9S_1.jpg,NULL,9,13109,NULL,NULL,NULL
340,0.012,0.025,0.976,0.8222,cropped-images-dev/T9HAX7782LS_1.jpg,NULL,9,13110,NULL,NULL,NULL
341,0,0,1,1,cropped-images-dev/38KGM2L68EJ_1.jpg,NULL,9,13111,NULL,NULL,NULL
342,0,0,1,1,cropped-images-dev/EL5RPWON48T_1.jpg,NULL,9,13113,NULL,NULL,NULL
343,0.0717,0.1076,0.9533,0.8976,cropped-images-dev/50PPB6R4HUK_1.jpg,NULL,9,13114,NULL,NULL,NULL
344,0,0,1,1,cropped-images-dev/525H7WNHMPN_1.jpg,NULL,9,13115,NULL,NULL,NULL
345,0,0,1,1,cropped-images-dev/K0XNEKHV5KX_1.jpg,NULL,9,13116,NULL,NULL,NULL
346,0,0,1,1,cropped-images-dev/OTXF1ZSLD8R_1.jpg,NULL,9,13117,NULL,NULL,NULL
347,0.0818,0.2138,0.9946,0.9938,cropped-images-dev/3AWVCPML8HE_1.jpg,NULL,9,13118,NULL,NULL,NULL
348,0,0,1,1,cropped-images-dev/9AS3B7V3KEJ_1.jpg,NULL,9,13119,NULL,NULL,NULL
349,0.1369,0.0413,0.9015,0.9723,cropped-images-dev/1A3X4WL0TCT_1.jpg,NULL,9,13120,NULL,NULL,NULL
350,0,0,1,1,cropped-images-dev/1KSCLKX4WIV_1.jpg,NULL,9,13121,NULL,NULL,NULL
351,0,0,1,1,cropped-images-dev/XH2GILEIH4L_1.jpg,NULL,9,13122,NULL,NULL,NULL
352,0.5571,0.4745,1,0.7959,cropped-images-dev/O42ROW4YS2J_1.jpg,NULL,9,13123,NULL,NULL,NULL
353,0.0917,0.0109,0.9217,0.8626,cropped-images-dev/WT057ELEBYF_1.jpg,NULL,9,13124,NULL,NULL,NULL
354,0.063,0.1626,0.924,0.9196,cropped-images-dev/V9CWZTAKRZP_1.jpg,NULL,9,13126,NULL,NULL,NULL
355,0.0888,0.0332,0.9362,0.9794,cropped-images-dev/8QDN5Z1V05N_1.jpg,NULL,9,13127,NULL,NULL,NULL
356,0.5338,0.712,0.9625,0.9844,cropped-images-dev/LL7I7JHS0BN_1.jpg,NULL,9,13128,NULL,NULL,NULL
357,0,0,1,1,cropped-images-dev/3VVU8OCN3AS_1.jpg,NULL,9,13129,NULL,NULL,NULL
358,0,0,1,1,cropped-images-dev/62CBXAX4VQM_1.jpg,NULL,9,13130,NULL,NULL,NULL
359,0,0,1,1,cropped-images-dev/WBIYKF61L7R_1.jpg,NULL,9,13132,NULL,NULL,NULL
360,0.0133,0.1459,0.9817,0.8976,cropped-images-dev/F2ZXRAVXMOJ_1.jpg,NULL,9,13133,NULL,NULL,NULL
361,0.0769,0.0532,0.8907,0.8566,cropped-images-dev/4I2TIWUOYZM_1.jpg,NULL,9,13134,NULL,NULL,NULL
362,0,0,1,1,cropped-images-dev/7QU3MP2MGJV_1.jpg,NULL,9,13136,NULL,NULL,NULL
363,0,0,1,1,cropped-images-dev/O6SWF6XLR5F_1.jpg,NULL,9,13137,NULL,NULL,NULL
364,0,0,1,1,cropped-images-dev/8EPXIVK1QOL_1.jpg,NULL,9,13140,NULL,NULL,NULL
365,0,0,1,1,cropped-images-dev/35OQYNIVMFM_1.jpg,NULL,9,13141,NULL,NULL,NULL
366,0.139,0.1246,0.829,0.9836,cropped-images-dev/KZMKDAZKIDA_1.jpg,NULL,9,13142,NULL,NULL,NULL
367,0,0,1,1,cropped-images-dev/MV779DM6PIP_1.jpg,NULL,9,13143,NULL,NULL,NULL
368,0,0,1,1,cropped-images-dev/OZH3QHQVI0L_1.jpg,NULL,9,13144,NULL,NULL,NULL
369,0.0658,0.1888,0.9392,0.8192,cropped-images-dev/KFY5CDOG67U_1.jpg,NULL,9,13145,NULL,NULL,NULL
370,0.0362,0.0507,0.9462,0.9907,cropped-images-dev/MLSODQX3AIG_1.jpg,NULL,9,13146,NULL,NULL,NULL
371,0.103,0.0272,0.9013,0.9888,cropped-images-dev/DY4D3NUHONT_1.jpg,NULL,9,13147,NULL,NULL,NULL
372,0.048,0.3668,0.98,0.9802,cropped-images-dev/KJL98AJYY3G_1.jpg,NULL,9,13148,NULL,NULL,NULL
373,0.0515,0.2178,0.903,0.8023,cropped-images-dev/Y66Y4ICS97Q_1.jpg,NULL,9,13149,NULL,NULL,NULL
374,0,0,1,1,cropped-images-dev/Y22QYRU9FAR_1.jpg,NULL,9,13150,NULL,NULL,NULL
375,0.0475,0.1107,0.9562,0.9207,cropped-images-dev/M495CNUNWDJ_1.jpg,NULL,9,13151,NULL,NULL,NULL
376,0.0125,0.0693,0.9875,0.9393,cropped-images-dev/1FTLNRA0IJT_1.jpg,NULL,9,13152,NULL,NULL,NULL
377,0.2617,0.0039,0.515,0.4064,cropped-images-dev/QN5Q03WUV0C_1.jpg,NULL,9,13153,NULL,NULL,NULL
378,0,0,1,1,cropped-images-dev/P512XKYPPYM_1.jpg,NULL,9,13154,NULL,NULL,NULL
379,0,0,1,1,cropped-images-dev/80SHZK5EEHC_1.jpg,NULL,9,13155,NULL,NULL,NULL
380,0,0,1,1,cropped-images-dev/9TSGQYD2IHF_1.jpg,NULL,9,13156,NULL,NULL,NULL
381,0.0083,0.1259,0.9267,0.8893,cropped-images-dev/ACJGGB46J2S_1.jpg,NULL,9,13157,NULL,NULL,NULL
382,0,0,1,1,cropped-images-dev/P1LV2UFP8XB_1.jpg,NULL,9,13158,NULL,NULL,NULL
383,0.2035,0.0042,0.7876,0.9869,cropped-images-dev/C9WJV5QRZ1C_1.jpg,NULL,9,13159,NULL,NULL,NULL
384,0,0,1,1,cropped-images-dev/7SXDYDFSJME_1.jpg,NULL,9,13161,NULL,NULL,NULL
385,0.0254,0.0666,0.9958,0.8547,cropped-images-dev/1B0TXAVLQWX_1.jpg,NULL,NULL,13163,NULL,NULL,NULL
386,0,0,1,1,cropped-images-dev/W989I41GMBM_1.jpg,NULL,NULL,13164,NULL,NULL,NULL
387,0,0,1,1,cropped-images-dev/N6ULZAKHNGB_1.jpg,NULL,NULL,13165,NULL,NULL,NULL
388,0.0231,0.0429,0.9715,0.9641,cropped-images-dev/G7OID7WW8XO_1.jpg,NULL,NULL,13166,NULL,NULL,NULL
389,0.025,0.1406,1,0.8637,cropped-images-dev/6Y8NAY1EG5L_1.jpg,NULL,NULL,13167,NULL,NULL,NULL
390,0.0687,0.1905,0.9254,0.7608,cropped-images-dev/3L9666WTWQK_1.jpg,NULL,NULL,13168,NULL,NULL,NULL
391,0,0,1,1,cropped-images-dev/IDMUQ33EGZM_1.jpg,NULL,NULL,13169,NULL,NULL,NULL
392,0.005,0.0909,1,0.7543,cropped-images-dev/R9SMEV4DXZX_1.jpg,NULL,NULL,13170,NULL,NULL,NULL
393,0,0,1,1,cropped-images-dev/6T7QGEVU8TY_1.jpg,NULL,NULL,13171,NULL,NULL,NULL
394,0.0525,0.117,0.9838,0.9694,cropped-images-dev/7EIVLFGNTDF_1.jpg,NULL,NULL,13173,NULL,NULL,NULL
395,0,0,1,1,cropped-images-dev/3NQBKV9MYZI_1.jpg,NULL,NULL,13174,NULL,NULL,NULL
396,0.1014,0.0068,0.8986,1,cropped-images-dev/5STG0M0D63V_1.jpg,NULL,NULL,13176,NULL,NULL,NULL
397,0.0388,0.267,0.97,0.917,cropped-images-dev/84KCBCC4VJS_1.jpg,NULL,NULL,13177,NULL,NULL,NULL
398,0,0,1,1,cropped-images-dev/TOVKJA7IIUX_1.jpg,NULL,NULL,13179,NULL,NULL,NULL
399,0.0083,0.1543,1,0.8876,cropped-images-dev/N8JR971KE7J_1.jpg,NULL,NULL,13180,NULL,NULL,NULL
400,0.0412,0.1182,0.97,0.882,cropped-images-dev/LBLQ1OVARTP_1.jpg,NULL,NULL,13182,NULL,NULL,NULL
401,0.0325,0.0907,0.9662,0.9282,cropped-images-dev/IRIDIQIZ1YG_1.jpg,NULL,NULL,13183,NULL,NULL,NULL
402,0,0,1,1,cropped-images-dev/C1CMQMMMZHC_1.jpg,NULL,NULL,13185,NULL,NULL,NULL
403,0,0,1,1,cropped-images-dev/L5XKN0EAY4S_1.jpg,NULL,NULL,13188,NULL,NULL,NULL
404,0.0996,0.0036,0.905,0.8231,cropped-images-dev/9IYYYVCD5IZ_1.jpg,NULL,NULL,13189,NULL,NULL,NULL
405,0,0,1,1,cropped-images-dev/WDJNTGPJ7MT_1.jpg,NULL,NULL,13191,NULL,NULL,NULL
406,0.0924,0.0213,0.9484,0.9282,cropped-images-dev/YMFUWS5PXQT_1.jpg,NULL,NULL,13194,NULL,NULL,NULL
407,0.0505,0.001,0.9513,0.9726,cropped-images-dev/S0VHXCBWTEP_1.jpg,NULL,NULL,13195,NULL,NULL,NULL
408,0.527,0.3835,0.672,0.6436,cropped-images-dev/A9ZWUAUWS7U_1.jpg,NULL,NULL,13197,NULL,NULL,NULL
409,0.1971,0.001,0.8564,0.8014,cropped-images-dev/4GAHE1WA3RH_1.jpg,NULL,NULL,13200,NULL,NULL,NULL
410,0.325,0.0049,0.8078,0.7994,cropped-images-dev/WKSKG3WS2PD_1.jpg,NULL,NULL,13201,NULL,NULL,NULL
411,0.3244,0.0017,0.9189,0.8428,cropped-images-dev/5FO0IKG427I_1.jpg,NULL,NULL,13202,NULL,NULL,NULL
412,0.1629,0.0145,0.8468,0.9659,cropped-images-dev/LOEP4MX1Y9O_1.jpg,NULL,NULL,13203,NULL,NULL,NULL
413,0,0,1,1,cropped-images-dev/8X4TIR4N52I_1.jpg,NULL,NULL,13204,NULL,NULL,NULL
414,0.093,0.0112,0.9175,0.9788,cropped-images-dev/84FKW5UTGGI_1.jpg,NULL,NULL,13205,NULL,NULL,NULL
415,0,0,1,1,cropped-images-dev/P3TTC7JRDAO_1.jpg,NULL,NULL,13208,NULL,NULL,NULL
416,0,0,1,1,cropped-images-dev/HVP17NV29ND_1.jpg,NULL,NULL,13209,NULL,NULL,NULL
417,0,0,1,1,cropped-images-dev/WODNMTUCUAK_1.jpg,NULL,NULL,13211,NULL,NULL,NULL
418,0,0,1,1,cropped-images-dev/CK34OD5EIAH_1.jpg,NULL,NULL,13215,NULL,NULL,NULL
419,0,0,1,1,cropped-images-dev/0WIVZIAVOTV_1.jpg,NULL,NULL,13219,NULL,NULL,NULL
420,0,0,1,1,cropped-images-dev/3UH20TIZJ9H_1.jpg,NULL,NULL,13222,NULL,NULL,NULL
421,0,0,1,1,cropped-images-dev/N6TNUUKXDFC_1.jpg,NULL,NULL,13225,NULL,NULL,NULL
422,0,0,1,1,cropped-images-dev/YNRAWRIQOLO_1.jpg,NULL,NULL,13226,NULL,NULL,NULL
423,0.4067,0.0293,0.9889,0.9443,cropped-images-dev/SSXZM79VOBX_1.jpg,NULL,NULL,13227,NULL,NULL,NULL
424,0.1795,0.0671,0.9237,0.9293,cropped-images-dev/HOQUA9J8O3V_1.jpg,NULL,NULL,13228,NULL,NULL,NULL
425,0,0,1,1,cropped-images-dev/0IPGJ4XM36Q_1.jpg,NULL,NULL,13229,NULL,NULL,NULL
426,0.2778,0.0705,0.8889,0.9425,cropped-images-dev/IE9UJ1X7RMF_1.jpg,NULL,NULL,13230,NULL,NULL,NULL
427,0.0067,0.1243,1,0.8709,cropped-images-dev/7JWHC2EMSEA_1.jpg,NULL,NULL,13231,NULL,NULL,NULL
428,0,0,1,1,cropped-images-dev/2GF3WC5MP9P_1.jpg,NULL,NULL,13234,NULL,NULL,NULL
429,0,0,1,1,cropped-images-dev/T6B7UWT0MQS_1.jpg,NULL,NULL,13235,NULL,NULL,NULL
430,0,0,1,1,cropped-images-dev/3QV019GFQWK_1.jpg,NULL,NULL,13238,NULL,NULL,NULL
431,0,0,1,1,cropped-images-dev/N7UAFPRJG3H_1.jpg,NULL,NULL,13240,NULL,NULL,NULL
432,0.2,0.3926,0.88,0.8909,cropped-images-dev/JUQJJB1VV3L_1.jpg,NULL,NULL,13242,NULL,NULL,NULL
433,0,0,1,1,cropped-images-dev/QEQZ4HL2POB_1.jpg,NULL,NULL,12672,NULL,NULL,NULL
434,0,0,1,1,cropped-images-dev/GVB3I7UM2OI_1.jpg,NULL,NULL,12673,NULL,NULL,NULL
435,0.0461,0.1497,0.9867,0.8208,cropped-images-dev/DPQEMA66QVW_1.jpg,NULL,NULL,13246,NULL,NULL,NULL
436,0.0932,0.126,0.928,0.8744,cropped-images-dev/L5M8DYIDEKD_1.jpg,NULL,NULL,12677,NULL,NULL,NULL
437,0,0,1,1,cropped-images-dev/5ZK5DV3JZWG_1.jpg,NULL,NULL,12678,NULL,NULL,NULL
438,0,0,1,1,cropped-images-dev/R1O1NKTJ9NF_1.jpg,NULL,NULL,13255,NULL,NULL,NULL
439,0.0408,0.0104,0.9715,0.9373,cropped-images-dev/GARH7RGA72F_1.jpg,NULL,NULL,12681,NULL,NULL,NULL
440,0.04,0.1071,0.474,0.9445,cropped-images-dev/IYG0JS40DYJ_1.jpg,NULL,NULL,13257,NULL,NULL,NULL
441,0,0,1,1,cropped-images-dev/MWWS0S2YY2B_1.jpg,NULL,NULL,13258,NULL,NULL,NULL
442,0,0,1,1,cropped-images-dev/AQJ46XK09JV_1.jpg,NULL,NULL,12682,NULL,NULL,NULL
443,0.048,0.0373,0.9047,0.9493,cropped-images-dev/5BBFZXR60SN_1.jpg,NULL,NULL,13259,NULL,NULL,NULL
444,0,0,1,1,cropped-images-dev/QNJC4YHFMAH_1.jpg,NULL,NULL,13260,NULL,NULL,NULL
445,0,0,1,1,cropped-images-dev/5TRE372A0KD_1.jpg,NULL,NULL,13261,NULL,NULL,NULL
446,0,0,1,1,cropped-images-dev/RBR201JQMZV_1.jpg,NULL,NULL,13262,NULL,NULL,NULL
447,0.1943,0.0008,0.77,0.998,cropped-images-dev/AARRZ2Z4O8R_1.jpg,NULL,NULL,13263,NULL,NULL,NULL
448,0.1176,0.0354,0.8382,0.9428,cropped-images-dev/YR41RRQQA4P_1.jpg,NULL,NULL,12685,NULL,NULL,NULL
449,0,0,1,1,cropped-images-dev/6C0LVZCCMZF_1.jpg,NULL,NULL,12686,NULL,NULL,NULL
450,0,0,1,1,cropped-images-dev/OM2TYZQBXBB_1.jpg,NULL,NULL,12688,NULL,NULL,NULL
451,0,0,1,1,cropped-images-dev/PEZK0ZA795V_1.jpg,NULL,NULL,12689,NULL,NULL,NULL
452,0,0,1,1,cropped-images-dev/TRECHY6V52U_1.jpg,NULL,NULL,13265,NULL,NULL,NULL
453,0.1745,0.0893,0.8177,0.9135,cropped-images-dev/DV1AGME4NIO_1.jpg,NULL,NULL,12690,NULL,NULL,NULL
454,0.0097,0.1018,0.9691,0.8774,cropped-images-dev/YI08XV8NHCB_1.jpg,NULL,NULL,13266,NULL,NULL,NULL
455,0.162,0.0846,0.812,0.9693,cropped-images-dev/5SUPCFRW8EG_1.jpg,NULL,NULL,12691,NULL,NULL,NULL
456,0.071,0.0096,0.927,0.9806,cropped-images-dev/Y3K4W6GIS9N_1.jpg,NULL,NULL,13267,NULL,NULL,NULL
457,0.0275,0.0895,0.9738,0.8844,cropped-images-dev/6BYPD26JVPU_1.jpg,NULL,NULL,12692,NULL,NULL,NULL
458,0.5244,0.3395,0.9986,0.7246,cropped-images-dev/8O5KEBOBC6V_1.jpg,NULL,NULL,13268,NULL,NULL,NULL
459,0.2604,0.0932,0.7344,0.9044,cropped-images-dev/87MO0RLHWCB_1.jpg,NULL,NULL,12693,NULL,NULL,NULL
460,0,0,1,1,cropped-images-dev/TM868Z89XVU_1.jpg,NULL,NULL,12746,NULL,NULL,NULL
461,0.0787,0.0048,0.9667,0.9914,cropped-images-dev/YINU3JJT0FH_1.jpg,NULL,NULL,13270,NULL,NULL,NULL
462,0.1144,0,0.8729,0.8716,cropped-images-dev/YR0NG0SZAPO_1.jpg,NULL,NULL,12747,NULL,NULL,NULL
463,0,0,1,1,cropped-images-dev/C6VCDXWLBZF_1.jpg,NULL,NULL,13273,NULL,NULL,NULL
464,0,0,1,1,cropped-images-dev/O9830FWMQZE_1.jpg,NULL,NULL,13274,NULL,NULL,NULL
465,0,0,1,1,cropped-images-dev/TSLAMRIHH2S_1.jpg,NULL,NULL,12748,NULL,NULL,NULL
466,0,0,1,1,cropped-images-dev/7V6U8QJO3XM_1.jpg,NULL,NULL,13275,NULL,NULL,NULL
467,0,0,1,1,cropped-images-dev/RA5KNSJEG0S_1.jpg,NULL,NULL,13276,NULL,NULL,NULL
468,0,0,1,1,cropped-images-dev/RXOE3LP2AJC_1.jpg,NULL,NULL,13277,NULL,NULL,NULL
469,0.1105,0.0088,0.914,0.8088,cropped-images-dev/N0QW0UKF5HF_1.jpg,NULL,NULL,12749,NULL,NULL,NULL
470,0,0,1,1,cropped-images-dev/5SZFA3Y9YAB_1.jpg,NULL,NULL,13278,NULL,NULL,NULL
471,0,0,1,1,cropped-images-dev/VG1ZWM693WR_1.jpg,NULL,NULL,13279,NULL,NULL,NULL
472,0.0557,0.2032,0.966,0.9491,cropped-images-dev/08HLKHCX6FH_1.jpg,NULL,NULL,13280,NULL,NULL,NULL
473,0.0027,0.0864,0.9973,0.9247,cropped-images-dev/C1646ZIJXQF_1.jpg,NULL,NULL,13281,NULL,NULL,NULL
474,0.0111,0.1315,0.6971,0.9692,cropped-images-dev/DO7VTP1FB4E_1.jpg,NULL,NULL,13283,NULL,NULL,NULL
475,0.231,0.3977,0.7541,0.6075,cropped-images-dev/BSPKB54NN0L_1.jpg,NULL,NULL,12752,NULL,NULL,NULL
476,0.0842,0.098,0.9167,0.948,cropped-images-dev/15RFCKJ7TBR_1.jpg,NULL,NULL,13284,NULL,NULL,NULL
477,0.02,0.0745,0.99,0.9957,cropped-images-dev/JA79EC6Q69K_1.jpg,NULL,NULL,13285,NULL,NULL,NULL
478,0,0,1,1,cropped-images-dev/CUYZX4K5PZX_1.jpg,NULL,NULL,13286,NULL,NULL,NULL
479,0.548,0.0106,0.994,0.5556,cropped-images-dev/A8KRXYDUPGM_1.jpg,NULL,NULL,13288,NULL,NULL,NULL
480,0.0762,0,0.9912,0.982,cropped-images-dev/BAUFX3L691S_1.jpg,NULL,NULL,13289,NULL,NULL,NULL
481,0.0353,0.009,0.9552,1,cropped-images-dev/JX6VXPUJLFS_1.jpg,NULL,NULL,13291,NULL,NULL,NULL
482,0.02,0.1296,0.9708,0.9646,cropped-images-dev/Q0N9H6GR2QC_1.jpg,NULL,NULL,13292,NULL,NULL,NULL
483,0.0166,0.0056,0.9778,0.9199,cropped-images-dev/NYVBLB93R1Z_1.jpg,NULL,NULL,13293,NULL,NULL,NULL
484,0,0,1,1,cropped-images-dev/R5ZTNL3N6TB_1.jpg,NULL,NULL,13295,NULL,NULL,NULL
485,0,0,1,1,cropped-images-dev/AY6P71ZPBEP_1.jpg,NULL,NULL,13298,NULL,NULL,NULL
486,0,0,1,1,cropped-images-dev/82A6QXCXBJU_1.jpg,NULL,NULL,13299,NULL,NULL,NULL
487,0.035,0.1778,0.97,0.9628,cropped-images-dev/8KR5M6S1G6H_1.jpg,NULL,NULL,13300,NULL,NULL,NULL
488,0.0791,0.0714,0.9225,0.8903,cropped-images-dev/897M2SLH00S_1.jpg,NULL,NULL,13303,NULL,NULL,NULL
489,0.0083,0.2538,1,0.9671,cropped-images-dev/AES0TLSHANK_1.jpg,NULL,NULL,13304,NULL,NULL,NULL
490,0,0,1,1,cropped-images-dev/N93PA86YJJE_1.jpg,NULL,NULL,13306,NULL,NULL,NULL
491,0,0,1,1,cropped-images-dev/BA6XB1YSQMU_1.jpg,NULL,NULL,13307,NULL,NULL,NULL
492,0.0067,0.079,0.9987,1,cropped-images-dev/03SQBBD6VGT_1.jpg,NULL,NULL,13308,NULL,NULL,NULL
493,0.0267,0.0026,0.9783,0.8793,cropped-images-dev/Y1OQ44H8Y2T_1.jpg,NULL,NULL,12753,NULL,NULL,NULL
494,0,0,1,1,cropped-images-dev/PW2QY9AOVQH_1.jpg,NULL,NULL,12754,NULL,NULL,NULL
495,0.03,0.1343,0.9767,0.9709,cropped-images-dev/900IKCDP3WB_1.jpg,NULL,NULL,12755,NULL,NULL,NULL
496,0,0,1,1,cropped-images-dev/LXXEFL8455V_1.jpg,NULL,NULL,12756,NULL,NULL,NULL
497,0.616,0.0711,0.992,0.3931,cropped-images-dev/MY3G29C8IPO_1.jpg,NULL,NULL,12757,NULL,NULL,NULL
498,0.015,0.0359,0.995,0.8876,cropped-images-dev/KB3MNLSDSRN_1.jpg,NULL,NULL,12759,NULL,NULL,NULL
499,0,0,1,1,cropped-images-dev/LXEVJY9NILK_1.jpg,NULL,NULL,12760,NULL,NULL,NULL
500,0,0.0943,1,0.8693,cropped-images-dev/NKW8Y6VVCMT_1.jpg,NULL,NULL,12761,NULL,NULL,NULL
501,0,0,1,1,cropped-images-dev/85XSP6DG4HW_1.jpg,NULL,NULL,12763,NULL,NULL,NULL
502,0.0169,0.0681,0.9746,0.9673,cropped-images-dev/KW5MP349T9I_1.jpg,NULL,NULL,13310,NULL,NULL,NULL
503,0.05,0.0443,0.965,0.9743,cropped-images-dev/9404L0V4L3B_1.jpg,NULL,NULL,13312,NULL,NULL,NULL
504,0.1223,0.4293,0.8531,0.7865,cropped-images-dev/0QSTZ2FZPCJ_1.jpg,NULL,NULL,12764,NULL,NULL,NULL
505,0,0,1,1,cropped-images-dev/K4SI7JWUBNR_1.jpg,NULL,NULL,13313,NULL,NULL,NULL
506,0,0.0593,1,0.9009,cropped-images-dev/8657HTXE4CF_1.jpg,NULL,NULL,12765,NULL,NULL,NULL
507,0.06,0.1293,0.935,0.9793,cropped-images-dev/465KK7NMCAI_1.jpg,NULL,NULL,12766,NULL,NULL,NULL
508,0,0,1,1,cropped-images-dev/AR7CD5BJRXN_1.jpg,NULL,NULL,12767,NULL,NULL,NULL
509,0.0117,0.0876,0.9967,0.8793,cropped-images-dev/CUR5SS2NYGI_1.jpg,NULL,NULL,12768,NULL,NULL,NULL
510,0.45,0.2036,0.9156,0.8022,cropped-images-dev/A0GUEQ8W4XF_1.jpg,NULL,NULL,12769,NULL,NULL,NULL
511,0.0897,0.3927,0.3641,0.8346,cropped-images-dev/TZLCJ2NJ6CV_1.jpg,NULL,NULL,13315,NULL,NULL,NULL
512,0,0,1,1,cropped-images-dev/WA2Y6KGTQHT_1.jpg,NULL,NULL,13316,NULL,NULL,NULL
513,0,0,1,1,cropped-images-dev/S8YU9CQY50C_1.jpg,NULL,NULL,12771,NULL,NULL,NULL
514,0,0,1,1,cropped-images-dev/IK4OBQOMAXH_1.jpg,NULL,NULL,13318,NULL,NULL,NULL
515,0,0,1,1,cropped-images-dev/UX241DODY5R_1.jpg,NULL,NULL,12772,NULL,NULL,NULL
516,0,0,1,1,cropped-images-dev/CBNUI6GX8FM_1.jpg,NULL,NULL,12773,NULL,NULL,NULL
517,0,0,1,1,cropped-images-dev/GGWS6CQ9PTF_1.jpg,NULL,NULL,12775,NULL,NULL,NULL
518,0,0,1,1,cropped-images-dev/FVEM5PF6ERR_1.jpg,NULL,NULL,12776,NULL,NULL,NULL
519,0,0,1,1,cropped-images-dev/DNKBD3RQRKS_1.jpg,NULL,NULL,12777,NULL,NULL,NULL
520,0,0,1,1,cropped-images-dev/8WFOMOKIRGZ_1.jpg,NULL,NULL,13323,NULL,NULL,NULL
521,0,0,1,1,cropped-images-dev/96JFRTI4FCE_1.jpg,NULL,NULL,12778,NULL,NULL,NULL
522,0,0,1,1,cropped-images-dev/V693QCT5W2Y_1.jpg,NULL,NULL,13324,NULL,NULL,NULL
523,0.065,0.0426,0.9033,0.8426,cropped-images-dev/BM2LP4UGSOS_1.jpg,NULL,NULL,12779,NULL,NULL,NULL
524,0.1312,0.1424,0.9031,0.8924,cropped-images-dev/OAP7FUQ1OEI_1.jpg,NULL,NULL,13325,NULL,NULL,NULL
525,0,0,1,1,cropped-images-dev/DNRVNYW6Y6E_1.jpg,NULL,NULL,12780,NULL,NULL,NULL
526,0.0095,0.0032,1,0.9371,cropped-images-dev/7DB7L4IMQID_1.jpg,NULL,NULL,12781,NULL,NULL,NULL
527,0,0,1,1,cropped-images-dev/1PM48EIWOAI_1.jpg,NULL,NULL,12782,NULL,NULL,NULL
528,0.1812,0.0355,0.8609,0.9897,cropped-images-dev/TZDCOUN6COS_1.jpg,NULL,NULL,12783,NULL,NULL,NULL
